Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
17.509012, 2080-2099, miroc_esm, May Average, Latvia, LVA
22.618965, 2080-2099, miroc_esm, Jun Average, Latvia, LVA
25.134409, 2080-2099, miroc_esm, Jul Average, Latvia, LVA
23.563787, 2080-2099, miroc_esm, Aug Average, Latvia, LVA
17.912394, 2080-2099, miroc_esm, Sep Average, Latvia, LVA
13.076077, 2080-2099, miroc_esm, Oct Average, Latvia, LVA
8.776724, 2080-2099, miroc_esm, Nov Average, Latvia, LVA
6.6277747, 2080-2099, miroc_esm, Dec Average, Latvia, LVA
6.052717, 2080-2099, miroc_esm_chem, Jan Average, Latvia, LVA
4.5789065, 2080-2099, miroc_esm_chem, Feb Average, Latvia, LVA
6.3846884, 2080-2099, miroc_esm_chem, Mar Average, Latvia, LVA
11.868345, 2080-2099, miroc_esm_chem, Apr Average, Latvia, LVA
17.629328, 2080-2099, miroc_esm_chem, May Average, Latvia, LVA
22.302471, 2080-2099, miroc_esm_chem, Jun Average, Latvia, LVA
25.4062, 2080-2099, miroc_esm_chem, Jul Average, Latvia, LVA
23.43373, 2080-2099, miroc_esm_chem, Aug Average, Latvia, LVA
17.965723, 2080-2099, miroc_esm_chem, Sep Average, Latvia, LVA
12.844323, 2080-2099, miroc_esm_chem, Oct Average, Latvia, LVA
8.622692, 2080-2099, miroc_esm_chem, Nov Average, Latvia, LVA
6.205322, 2080-2099, miroc_esm_chem, Dec Average, Latvia, LVA
-2.734178, 2080-2099, miroc5, Jan Average, Latvia, LVA
-2.0434725, 2080-2099, miroc5, Feb Average, Latvia, LVA
2.386509, 2080-2099, miroc5, Mar Average, Latvia, LVA
11.323907, 2080-2099, miroc5, Apr Average, Latvia, LVA
19.05714, 2080-2099, miroc5, May Average, Latvia, LVA
24.419853, 2080-2099, miroc5, Jun Average, Latvia, LVA
27.573587, 2080-2099, miroc5, Jul Average, Latvia, LVA
25.281544, 2080-2099, miroc5, Aug Average, Latvia, LVA
18.518744, 2080-2099, miroc5, Sep Average, Latvia, LVA
11.253871, 2080-2099, miroc5, Oct Average, Latvia, LVA
4.2034807, 2080-2099, miroc5, Nov Average, Latvia, LVA
-0.03644485, 2080-2099, miroc5, Dec Average, Latvia, LVA
-0.7037872, 2080-2099, mri_cgcm3, Jan Average, Latvia, LVA
0.40426126, 2080-2099, mri_cgcm3, Feb Average, Latvia, LVA
1.4709085, 2080-2099, mri_cgcm3, Mar Average, Latvia, LVA
6.43773, 2080-2099, mri_cgcm3, Apr Average, Latvia, LVA
11.526122, 2080-2099, mri_cgcm3, May Average, Latvia, LVA
16.233257, 2080-2099, mri_cgcm3, Jun Average, Latvia, LVA
18.270866, 2080-2099, mri_cgcm3, Jul Average, Latvia, LVA
17.020481, 2080-2099, mri_cgcm3, Aug Average, Latvia, LVA
12.906819, 2080-2099, mri_cgcm3, Sep Average, Latvia, LVA
8.274987, 2080-2099, mri_cgcm3, Oct Average, Latvia, LVA
3.2894573, 2080-2099, mri_cgcm3, Nov Average, Latvia, LVA
1.539858, 2080-2099, mri_cgcm3, Dec Average, Latvia, LVA
1.8740566, 2080-2099, noresm1_m, Jan Average, Latvia, LVA
2.5858545, 2080-2099, noresm1_m, Feb Average, Latvia, LVA
5.496288, 2080-2099, noresm1_m, Mar Average, Latvia, LVA
