Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
27.871773, 2080-2099, miroc_esm, Aug Average, Sao Tome and Principe, STP
27.616915, 2080-2099, miroc_esm, Sep Average, Sao Tome and Principe, STP
27.465021, 2080-2099, miroc_esm, Oct Average, Sao Tome and Principe, STP
27.381344, 2080-2099, miroc_esm, Nov Average, Sao Tome and Principe, STP
27.217438, 2080-2099, miroc_esm, Dec Average, Sao Tome and Principe, STP
27.187452, 2080-2099, miroc_esm_chem, Jan Average, Sao Tome and Principe, STP
27.80899, 2080-2099, miroc_esm_chem, Feb Average, Sao Tome and Principe, STP
28.423561, 2080-2099, miroc_esm_chem, Mar Average, Sao Tome and Principe, STP
28.7867, 2080-2099, miroc_esm_chem, Apr Average, Sao Tome and Principe, STP
28.799238, 2080-2099, miroc_esm_chem, May Average, Sao Tome and Principe, STP
28.501558, 2080-2099, miroc_esm_chem, Jun Average, Sao Tome and Principe, STP
28.29912, 2080-2099, miroc_esm_chem, Jul Average, Sao Tome and Principe, STP
27.775333, 2080-2099, miroc_esm_chem, Aug Average, Sao Tome and Principe, STP
27.496098, 2080-2099, miroc_esm_chem, Sep Average, Sao Tome and Principe, STP
27.443964, 2080-2099, miroc_esm_chem, Oct Average, Sao Tome and Principe, STP
27.365793, 2080-2099, miroc_esm_chem, Nov Average, Sao Tome and Principe, STP
27.209995, 2080-2099, miroc_esm_chem, Dec Average, Sao Tome and Principe, STP
29.484518, 2080-2099, miroc5, Jan Average, Sao Tome and Principe, STP
29.794605, 2080-2099, miroc5, Feb Average, Sao Tome and Principe, STP
30.111958, 2080-2099, miroc5, Mar Average, Sao Tome and Principe, STP
30.06337, 2080-2099, miroc5, Apr Average, Sao Tome and Principe, STP
30.126059, 2080-2099, miroc5, May Average, Sao Tome and Principe, STP
29.83865, 2080-2099, miroc5, Jun Average, Sao Tome and Principe, STP
28.812132, 2080-2099, miroc5, Jul Average, Sao Tome and Principe, STP
28.080263, 2080-2099, miroc5, Aug Average, Sao Tome and Principe, STP
28.239588, 2080-2099, miroc5, Sep Average, Sao Tome and Principe, STP
28.643436, 2080-2099, miroc5, Oct Average, Sao Tome and Principe, STP
29.081837, 2080-2099, miroc5, Nov Average, Sao Tome and Principe, STP
29.36525, 2080-2099, miroc5, Dec Average, Sao Tome and Principe, STP
27.921429, 2080-2099, mri_cgcm3, Jan Average, Sao Tome and Principe, STP
28.583895, 2080-2099, mri_cgcm3, Feb Average, Sao Tome and Principe, STP
29.231699, 2080-2099, mri_cgcm3, Mar Average, Sao Tome and Principe, STP
